campaign_id,campaign_profile,concurrent_pairs,critical_p95_ci95_ms,critical_p99_ci95_ms,evidence_label,items_per_arc,max_server_gateway_queue_wait_ms,median_application_goodput_mbps,median_client_context_switches,median_client_cpu_ms_per_completed_pair,median_client_cpu_pct,median_client_cpu_seconds_per_workload,median_client_host_cpu_pct,median_client_host_cpu_steal_pct,median_client_interface_mbps,median_client_involuntary_context_switches,median_client_launch_skew_ms,median_client_max_run_queue_depth,median_client_process_peak_rss_sum_kb,median_client_run_queue_depth,median_client_scheduler_wait_ms_per_pair,median_client_tcp_retransmissions,median_client_tcp_segments,median_client_voluntary_context_switches,median_completed_items_per_second,median_completed_pairs_per_second,median_critical_arc_ms,median_pair_jain_fairness,median_received_bytes,median_received_frames,median_sent_bytes,median_sent_frames,median_server_context_switches,median_server_cpu_ms_per_completed_pair,median_server_cpu_pct,median_server_cpu_seconds_per_workload,median_server_gateway_peak_queue_depth,median_server_gateway_peak_queue_utilization_pct,median_server_gateway_queue_wait_ms_per_queued_session,median_server_host_cpu_pct,median_server_host_cpu_steal_pct,median_server_interface_mbps,median_server_max_run_queue_depth,median_server_process_peak_rss_sum_kb,median_server_run_queue_depth,median_server_scheduler_wait_ms_per_pair,median_server_tcp_retransmissions,median_server_tcp_segments,median_stage_wall_ms,median_total_cpu_ms_per_completed_pair,median_total_cpu_seconds_per_workload,mode,p95_critical_arc_ms,p95_stage_wall_ms,p99_critical_arc_ms,p99_stage_wall_ms,pair_p50_ms,pair_p95_ci95_ms,pair_p95_ms,pair_p99_ci95_ms,pair_p99_ms,participants,route,stage_p95_ci95_ms,stage_p99_ci95_ms,total_client_cgroup_throttled_periods,total_client_cgroup_throttled_usec,total_server_cgroup_throttled_periods,total_server_cgroup_throttled_usec,total_server_gateway_queued_sessions,total_server_gateway_rejected_sessions,trials
preswap-eu-primary-v3-final,primary,1,"[774.42015, 776.488186]","[775.606964, 777.403482]",eu_primary,15,0.0,0.04319509965481868,15.0,15.916,2.028941265748141,0.015916,1.6340567327409432,0.0,0.07026229495398581,0.0,0.0,2.0,51912.0,1.0,0.0,0.0,24.0,15.0,19.09710253543622,1.2731401690290816,768.0828240000001,1.0,2433.0,4.0,1808.0,3.0,9.0,34.221000000000004,2.6948856282804226,0.034221,0.0,0.0,0.0,1.7751479289940828,0.0,0.04340308196256063,2.0,21950.0,1.0,0.0,0.0,25.0,785.459469,50.204499999999996,0.0502045,batch-joint-presigning-batch-verification,775.606964,793.31447,776.750666,794.588196,767.980236,"[774.42015, 776.488186]",775.606964,"[775.606964, 777.403482]",776.750666,8,eu_to_us,"[791.53937, 793.868889]","[793.31447, 795.382827]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[778.383161, 782.462699]","[780.047378, 1072.040245]",eu_primary,15,0.0,0.04156662089830492,12.0,17.37,2.200517805572192,0.01737,1.8867924528301887,0.0,0.06684970618866076,0.0,0.0,2.0,52014.0,1.0,0.0,0.0,22.0,12.0,18.96748945834065,1.26449929722271,773.4332274999999,1.0,2301.0,3.0,1808.0,3.0,9.0,37.37050000000001,2.938447806802719,0.0373705,0.0,0.0,0.0,1.7786561264822134,0.0,0.04193325660537808,2.0,21932.0,1.0,0.0,0.0,24.0,790.8268535,54.754999999999995,0.054755,batch-joint-presigning-itemwise,780.047378,798.144317,782.538034,800.292518,773.24162,"[778.383161, 782.462699]",780.047378,"[780.047378, 1072.040245]",782.538034,8,eu_to_us,"[795.840174, 799.688486]","[798.144317, 1089.951093]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[773.696201, 778.184914]","[775.93969, 778.452561]",eu_primary,15,0.0,0.06757677122284228,15.0,15.922,2.028121537706534,0.015922,1.8897684661627285,0.0,0.0947391625476375,0.0,0.0,2.0,51922.0,1.0,0.0,0.0,24.0,14.0,19.07942268375686,1.2719615122504573,768.7365944999999,1.0,3393.0,4.0,3248.0,3.0,9.0,34.344,2.704030147589614,0.034344,0.0,0.0,0.0,1.7751479289940828,0.0,0.058853167258074365,2.0,22004.0,1.0,0.0,0.0,26.0,786.1873155000001,50.2715,0.050271500000000004,phase-coalesced-batch-verification,775.93969,794.050126,778.243372,795.836311,768.663378,"[773.696201, 778.184914]",775.93969,"[775.93969, 778.452561]",778.243372,8,eu_to_us,"[791.333353, 795.642065]","[794.050126, 796.039838]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[778.413832, 782.094913]","[780.111978, 786.906223]",eu_primary,15,0.0,0.06587717871964868,13.0,17.3945,2.2013145584728946,0.0173945,1.8867924528301887,0.0,0.09119687329046357,0.0,0.0,2.0,51942.0,1.0,0.0,0.0,22.0,12.0,18.97675681354145,1.2651171209027634,772.9609375,1.0,3261.0,3.0,3248.0,3.0,9.0,37.4105,2.9458577577492404,0.0374105,0.0,0.0,0.0,1.7786561264822134,0.0,0.05738769734908648,2.0,21932.0,1.0,0.0,0.0,25.0,790.440656,54.828,0.054828,phase-coalesced-itemwise,780.111978,797.765538,782.279386,800.095019,772.85365,"[778.456502, 782.094913]",780.111978,"[780.111978, 786.906223]",782.279386,8,eu_to_us,"[795.735506, 799.383038]","[797.765538, 804.449907]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[952.705847, 956.37525]","[954.214963, 957.981776]",eu_primary,15,0.0,0.0786394502518651,44.0,18.29,1.896319327964697,0.01829,1.5625,0.0,0.13907650208437955,0.0,0.0,2.0,51984.0,1.0,0.0,0.0,61.0,44.0,15.54548963861329,1.0363659759075525,947.3437185,1.0,4093.0,31.0,5392.0,45.0,39.0,39.2865,2.746579855844397,0.0392865,0.0,0.0,0.0,1.735794998125636,0.0,0.09373162813201424,3.0,22008.0,1.0,0.0,0.0,60.0,964.9101045,57.5375,0.057537500000000005,reference-itemwise,954.214963,971.745992,957.534985,974.762433,947.331294,"[952.705847, 956.37525]",954.214963,"[954.214963, 957.981776]",957.534985,8,eu_to_us,"[970.038622, 974.396718]","[971.745992, 975.461753]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[798.891493, 801.50481]","[800.425447, 802.400913]",eu_primary,31,0.0,0.07847380514035063,15.0,29.627000000000002,3.6523660195234235,0.029627,2.1538461538461537,0.0,0.10526458396811451,0.0,0.0,2.0,59660.0,1.0,0.0,0.0,25.0,14.0,38.15861399408441,1.230923032067239,794.8384065,1.0,4577.0,4.0,3392.0,3.0,9.0,50.077999999999996,3.9106473723239095,0.050078,0.0,0.0,0.0,1.976284584980237,0.0,0.06654927585410536,2.0,22036.0,1.0,0.0,0.0,26.0,812.3984975000001,79.7445,0.0797445,batch-joint-presigning-batch-verification,800.425447,817.703308,802.26136,819.629143,794.760068,"[798.891493, 801.50481]",800.425447,"[800.425447, 802.400913]",802.26136,16,eu_to_us,"[816.052454, 818.965587]","[817.703308, 819.971672]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[811.365748, 815.071315]","[812.590378, 816.200327]",eu_primary,31,0.0,0.07600151279994227,12.5,33.6705,4.081882856756744,0.0336705,2.127659574468085,0.0,0.10090257794106752,0.0,0.0,2.0,59660.0,1.0,0.0,0.0,23.0,12.0,37.57890290924797,1.21222267449187,807.3893860000001,1.0,4445.0,3.0,3392.0,3.0,9.0,58.2795,4.440142472000869,0.0582795,0.0,0.0,0.0,2.272727272727273,0.0,0.06335493475864455,2.0,22026.0,1.0,0.0,0.0,25.0,824.9309485,91.9535,0.09195350000000001,batch-joint-presigning-itemwise,812.590378,830.503637,816.120624,833.609757,807.290089,"[811.365748, 815.071315]",812.590378,"[812.590378, 816.200327]",816.120624,16,eu_to_us,"[828.936452, 832.354845]","[830.503637, 833.713052]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[798.969374, 800.124451]","[799.610335, 802.523212]",eu_primary,31,0.0,0.12732534108393695,15.0,29.6795,3.6565312847660065,0.0296795,2.1538461538461537,0.0,0.15890755345117932,0.0,0.0,2.0,59660.0,1.0,0.0,0.0,32.0,14.0,38.16116456804515,1.2310053086466177,794.927091,1.0,6561.0,4.0,6368.0,3.0,9.0,50.137,3.9256581291465134,0.050137,0.0,0.0,0.0,2.031765676567657,0.0,0.10078844720605232,2.0,22056.0,1.0,0.0,0.0,31.0,812.3441829999999,79.838,0.07983799999999999,phase-coalesced-batch-verification,799.610335,816.932661,801.673732,818.926633,794.792291,"[798.969374, 800.124451]",799.610335,"[799.610335, 802.523212]",801.673732,16,eu_to_us,"[816.24655, 817.388629]","[816.932661, 820.237167]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[811.751655, 814.091992]","[812.671143, 818.15636]",eu_primary,31,0.0,0.12407521065361937,13.0,33.74,4.089797014602092,0.033740000000000006,2.13090295796575,0.0,0.15345288800160978,0.0,0.0,2.0,59660.0,1.0,0.0,0.0,30.0,12.0,37.57063696825624,1.2119560312340723,807.809861,1.0,6429.0,3.0,6368.0,3.0,9.0,58.370000000000005,4.44621350558149,0.058370000000000005,0.0,0.0,0.0,2.1739130434782608,0.0,0.09658832525654022,2.0,22044.0,1.0,0.0,0.0,30.0,825.112445,92.14500000000001,0.092145,phase-coalesced-itemwise,812.671143,829.842888,814.846371,832.190881,807.724507,"[811.751655, 814.091992]",812.671143,"[812.671143, 818.15636]",814.846371,16,eu_to_us,"[829.291553, 831.166539]","[829.842888, 835.747496]",0,0,0,0,0,0,100
preswap-eu-primary-v3-final,primary,1,"[1051.25134, 1056.833052]","[1053.796561, 1056.981613]",eu_primary,31,0.0,0.15553848115065166,65.0,35.088499999999996,3.502700858158387,0.0350885,2.0100502512562812,0.0,0.24311256857916685,0.0,0.0,2.0,59660.0,1.0,0.0,0.0,87.0,64.5,31.136623157450806,1.0044071986274452,978.2133905000001,1.0,8285.0,63.0,11072.0,93.0,72.0,62.09,4.172555441311958,0.06209,0.0,0.0,0.0,2.0606728727747834,0.0,0.16508563406129317,3.0,22056.0,1.0,0.0,0.0,85.0,995.6121410000001,97.20150000000001,0.0972015,reference-itemwise,1053.796561,1071.110087,1056.956087,1074.020107,978.203113,"[1051.25134, 1056.833052]",1053.796561,"[1053.796561, 1056.981613]",1056.956087,16,eu_to_us,"[1068.595955, 1073.916497]","[1071.110087, 1074.131564]",0,0,0,0,0,0,100
preswap-eu-load-v3-final,load,1,"[772.211807, 774.619624]","[772.221874, 774.619624]",eu_load,15,0.0,0.04312701935745649,14.5,15.797,2.008860122482786,0.015797,1.594900388677479,0.0,0.07009938533317556,0.0,0.0,2.0,34286.0,1.0,0.0,0.0,24.0,14.0,19.067003370721743,1.2711335580481165,769.2585025000001,1.0,2433.0,4.0,1808.0,3.0,9.0,34.075500000000005,2.6627419257399465,0.0340755,0.0,0.0,0.0,1.7751479289940828,0.0,0.043397939533388524,2.5,22000.0,1.0,0.0,0.0,25.0,786.699404,49.9935,0.049993499999999996,batch-joint-presigning-batch-verification,773.041536,790.404036,774.619624,792.050959,769.141644,"[772.211807, 774.619624]",773.041536,"[772.221874, 774.619624]",774.619624,8,eu_to_us,"[789.284257, 792.050959]","[789.792834, 792.050959]",0,0,0,0,0,0,20
preswap-eu-load-v3-final,load,1,"[776.793081, 779.199569]","[776.821848, 779.199569]",eu_load,15,0.0,0.04149490743971508,12.0,17.3395,2.1901686808869067,0.0173395,1.8867924528301887,0.0,0.06684947409147494,0.0,0.0,2.0,34350.0,1.0,0.0,0.0,22.0,12.0,18.934765502425353,1.26231770016169,774.5853655000001,1.0,2301.0,3.0,1808.0,3.0,9.0,37.25,2.9199918120598825,0.037250000000000005,0.0,0.0,0.0,1.776902027738148,0.0,0.042250847417295734,2.0,21976.0,1.0,0.0,0.0,25.0,792.1939884999999,54.605000000000004,0.054605,batch-joint-presigning-itemwise,778.334732,795.989225,779.199569,797.24097,774.231398,"[776.012665, 779.199569]",778.334732,"[776.821848, 779.199569]",779.199569,8,eu_to_us,"[793.381461, 797.24097]","[794.28918, 797.24097]",0,0,0,0,0,0,20
preswap-eu-load-v3-final,load,1,"[771.408151, 772.861051]","[772.290784, 772.861051]",eu_load,15,0.0,0.06750622125860495,15.0,15.811,2.015333598300943,0.015811,1.6025641025641026,0.0,0.09474608220796,0.0,0.0,2.0,34332.0,1.0,0.0,0.0,24.0,15.0,19.059503818684576,1.2706335879123052,769.6014565,1.0,3393.0,4.0,3248.0,3.0,9.0,34.184,2.6620759402678527,0.034184000000000006,0.0,0.0,0.0,1.7413400796383343,0.0,0.05854020129258096,2.0,22012.0,1.0,0.0,0.0,25.0,787.009028,49.99600000000001,0.049996000000000006,phase-coalesced-batch-verification,772.853132,790.419322,772.861051,790.64501,769.184662,"[771.408151, 772.861051]",772.853132,"[772.290784, 772.861051]",772.861051,8,eu_to_us,"[789.524021, 790.64501]","[789.712651, 790.64501]",0,0,0,0,0,0,20
preswap-eu-load-v3-final,load,1,"[775.886901, 780.364253]","[776.556122, 780.364253]",eu_load,15,0.0,0.06586363920706664,13.0,17.235,2.1753603619318103,0.017235,1.7336783439490446,0.0,0.09126327281468607,0.0,0.0,2.0,34238.0,1.0,0.0,0.0,22.0,13.0,18.972856585228136,1.2648571056818758,773.191035,1.0,3261.0,3.0,3248.0,3.0,9.0,37.2375,2.91967177061475,0.0372375,0.0,0.0,0.0,1.7786561264822134,0.0,0.05705695759222158,2.0,21968.0,1.0,0.0,0.0,24.0,790.6036770000001,54.532,0.054532,phase-coalesced-itemwise,776.896914,794.624846,780.364253,797.983262,772.622399,"[775.886901, 780.364253]",776.896914,"[776.556122, 780.364253]",780.364253,8,eu_to_us,"[793.853294, 797.983262]","[793.89457, 797.983262]",0,0,0,0,0,0,20
preswap-eu-load-v3-final,load,1,"[951.322742, 955.712377]","[951.73106, 955.712377]",eu_load,15,0.0,0.07842289905303235,45.0,18.197000000000003,1.8777144437214228,0.018197,1.5564228517596392,0.0,0.13799634943024142,0.0,0.0,2.0,34238.0,1.0,0.0,0.0,61.0,45.0,15.50268167890729,1.0335121119271529,949.8666435,1.0,4093.0,31.0,5392.0,45.0,41.0,39.118,2.6680268049679503,0.039118,0.0,0.0,0.0,1.7035775127768313,0.0,0.0917371309421654,2.0,22034.0,1.0,0.001822,0.0,61.5,967.574751,57.352000000000004,0.057352,reference-itemwise,955.514701,972.909559,955.712377,973.325201,949.229713,"[951.234972, 955.712377]",955.514701,"[951.73106, 955.712377]",955.712377,8,eu_to_us,"[968.716501, 973.325201]","[968.796987, 973.325201]",0,0,0,0,0,0,20
preswap-eu-load-v3-final,load,64,"[3741.988517, 3772.543919]","[3758.52829, 3772.543919]",eu_load,15,3004.953577,0.518699404343807,1300.0,18.03934375,27.640455743911932,1.154518,18.943294044526354,0.0,0.8818612340309709,197.5,235.304637,57.0,3227008.0,1.0,36.89308896875,0.0,1893.5,1101.0,229.3235989494549,15.288239929963659,3733.593305,0.7867441934591294,155712.0,256.0,115712.0,192.0,587.0,21.73478125,29.58767239876388,1.391026,56.0,5.46875,1524.452843475,8.646616541353383,0.0,0.7891764693998039,6.0,65514.0,1.0,0.0057717968750000005,0.0,1959.0,4186.22507,39.682992187500005,2.5397115,batch-joint-presigning-batch-verification,3768.026177,4211.932021,3772.543919,4218.405315,2146.766446,"[3679.908974, 3691.160177]",3684.98206,"[3732.578627, 3755.181009]",3742.771523,8,eu_to_us,"[4200.42615, 4218.405315]","[4207.803834, 4218.405315]",0,0,0,0,1200,0,20
preswap-eu-load-v3-final,load,64,"[3847.816165, 3868.853827]","[3848.245975, 3868.853827]",eu_load,15,3087.398391,0.49070757036555723,1173.0,19.8043359375,29.536745542189436,1.2674775,19.219472967318325,0.0,0.8261321540740896,198.5,237.38485350000002,58.5,3124480.0,1.0,41.459761742187496,0.0,1766.0,974.5,223.9174238100316,14.927828254002106,3834.2558314999997,0.7807568816428012,147264.0,192.0,115712.0,192.0,587.0,25.639906250000003,34.22227663640627,1.640954,56.0,5.46875,1570.0108726916667,9.785475655840955,0.0,0.7416605679371012,6.0,65508.0,1.0,0.0062843515625,0.0,1830.5,4287.294978,45.416703125,2.906669,batch-joint-presigning-itemwise,3857.1708,4310.093917,3868.853827,4331.099496,2172.041774,"[3771.479366, 3790.194667]",3778.279893,"[3830.265695, 3848.166059]",3842.084129,8,eu_to_us,"[4303.186876, 4331.099496]","[4306.116414, 4331.099496]",0,0,0,0,1200,0,20
preswap-eu-load-v3-final,load,64,"[3752.864132, 3772.795301]","[3753.227619, 3772.795301]",eu_load,15,3000.123362,0.8117364225677213,1298.5,18.023656250000002,27.544033031517504,1.153514,18.93028846153846,0.0,1.1743650182331375,198.0,240.065926,57.0,3227008.0,1.0,37.5457195546875,0.0,1895.0,1100.5,229.18322426057483,15.278881617371654,3735.021247,0.7870865750675087,217152.0,256.0,207872.0,192.0,589.0,21.8046484375,29.76311159013575,1.3954974999999998,56.0,5.46875,1523.2151559083331,8.636974796772606,0.0,1.051421092307731,7.0,65502.0,1.0,0.0093550390625,0.0,1954.5,4188.788293,39.80684375,2.547638,phase-coalesced-batch-verification,3766.395611,4222.304556,3772.795301,4229.01267,2133.93548,"[3674.86255, 3696.026233]",3683.844645,"[3734.723975, 3753.025567]",3744.387705,8,eu_to_us,"[4207.521141, 4229.01267]","[4208.829989, 4229.01267]",0,0,0,0,1200,0,20
preswap-eu-load-v3-final,load,64,"[3841.686345, 3866.566386]","[3844.609164, 3866.566386]",eu_load,15,3082.349184,0.7766888487387011,1170.0,19.8074921875,29.577827570539675,1.2676794999999998,19.21613816088886,0.0,1.1116459625750965,197.0,238.236963,59.0,3249152.0,1.0,59.2172383671875,0.0,1760.5,971.0,223.73507318867175,14.91567154591145,3834.6584015,0.781804549043448,208704.0,192.0,207872.0,192.0,586.5,25.4640390625,34.02990689745974,1.6296985,56.0,5.46875,1572.674599475,9.730584319222974,0.0,0.9989305614373309,7.0,65420.0,1.0,0.009664843749999999,0.0,1833.0,4290.7898965,45.1856953125,2.8918844999999997,phase-coalesced-itemwise,3856.35972,4309.086498,3866.566386,4325.266947,2179.437265,"[3770.197313, 3786.172282]",3781.362393,"[3832.591914, 3842.588367]",3838.32019,8,eu_to_us,"[4296.775257, 4325.266947]","[4301.843297, 4325.266947]",0,0,0,0,1200,0,20
preswap-eu-load-v3-final,load,64,"[6402.03805, 6505.727078]","[6404.332315, 6505.727078]",eu_load,15,5553.851525,0.719145610989488,3281.5,20.441109374999996,19.415856944676477,1.308231,13.609242222554332,0.0,1.3176480833590842,208.5,253.7743785,57.5,3119616.0,1.0,37.44278071875,0.0,4721.0,3068.0,142.16109864051555,9.477406576034369,6290.2999085,0.7045264499179775,261952.0,1984.0,345088.0,2880.0,2628.0,26.1231015625,23.037186655063064,1.6718785,59.0,5.76171875,2742.160289608333,6.946612604266612,0.0,1.2343560826051028,7.0,66624.0,1.0,0.014795484375000001,0.0,4627.5,6752.924552,46.577578125,2.9809650000000003,reference-itemwise,6462.363268,6913.310082,6505.727078,6965.198464,3456.267232,"[6009.486739, 6113.955501]",6075.302894,"[6255.037031, 6402.03805]",6310.988911,8,eu_to_us,"[6857.149896, 6965.198464]","[6861.727776, 6965.198464]",0,0,0,0,1200,0,20
preswap-eu-load-v3-final,load,128,"[6923.466789, 10210.350934]","[6926.436294, 10210.350934]",eu_load,15,8344.928458,0.5534652531752142,2693.0,18.450359374999998,30.252480242829662,2.3616460000000004,21.914777651111578,0.0,0.9456084270197818,475.0,680.0809395,79.5,11451840.0,1.0,78.1052737734375,0.0,3871.0,2219.0,244.6940225662642,16.312934837750948,6908.396801999999,0.6939186036561572,311424.0,512.0,231424.0,384.0,1175.0,20.601785156250003,31.700266584056543,2.6370285,112.0,10.9375,3135.2881404919353,9.1448066366139,0.0,0.8914517066135249,6.5,68192.0,1.0,0.0054794843749999995,0.0,3995.5,7846.534142,39.1361328125,5.009425,batch-joint-presigning-batch-verification,7100.373187,7899.19346,10210.350934,11089.643911,3790.393902,"[6614.294343, 6912.994707]",6717.31765,"[6886.656086, 9357.999776]",8018.090173,8,eu_to_us,"[7861.466988, 11089.643911]","[7866.16648, 11089.643911]",0,0,0,0,2480,0,20
preswap-eu-load-v3-final,load,128,"[7166.003746, 11378.840026]","[7182.111541, 11378.840026]",eu_load,15,9431.241101,0.5217586534671623,2447.0,20.26646484375,32.23193476380281,2.5941075,22.159541020943706,0.0,0.8838552640969275,478.0,664.944234,79.5,11419392.0,1.0,71.38491560546876,0.0,3623.5,1966.0,238.08651137769024,15.872434091846017,7124.7600045,0.6924151084780283,294528.0,384.0,231424.0,384.0,1173.0,24.171703125,36.39195676279145,3.093978,112.0,10.9375,3240.1151941370968,10.303840986913116,0.0,0.8358830382830765,7.0,67946.0,1.0,0.013506855468749999,0.0,3745.5,8064.2999254999995,44.50799609375,5.6970235,batch-joint-presigning-itemwise,7205.93966,8149.038755,11378.840026,12101.809153,3936.779252,"[6816.053731, 7158.9321]",6933.680952,"[7088.243268, 10485.126441]",8474.580759,8,eu_to_us,"[8101.541041, 12101.809153]","[8115.435698, 12101.809153]",0,0,0,0,2480,0,20
preswap-eu-load-v3-final,load,128,"[6933.895701, 7632.524245]","[6970.303734, 7632.524245]",eu_load,15,6484.432487,0.8681942999271606,2693.5,18.498210937499998,30.200902177082618,2.3677710000000003,21.913613083603437,0.0,1.259511283918322,471.5,689.8868299999999,79.5,11389440.0,1.0,70.4703622578125,0.0,3868.0,2215.0,245.1233718360828,16.341558122405523,6902.49111,0.6953353410527664,434304.0,512.0,415744.0,384.0,1172.0,20.834351562499997,32.19268827469199,2.666797,112.0,10.9375,3129.7225853588707,9.25047630232801,0.0,1.1852891922999245,7.0,68094.0,1.0,0.01149549609375,0.0,3992.5,7832.790433,39.287992187499995,5.028862999999999,phase-coalesced-batch-verification,7030.08066,7972.557672,7632.524245,8544.989413,3774.0218,"[6610.967571, 6696.426127]",6652.734141,"[6877.213357, 7012.937217]",6909.837729,8,eu_to_us,"[7867.400416, 8544.989413]","[7908.519368, 8544.989413]",0,0,0,0,2480,0,20
preswap-eu-load-v3-final,load,128,"[7096.027943, 7161.695451]","[7106.249331, 7161.695451]",eu_load,15,6385.354931,0.83211173838892,2448.0,20.31665234375,32.40039958933296,2.6005314999999998,22.32001420727862,0.0,1.1968576628063783,491.5,694.19142,77.5,12365568.0,1.0,73.0448113515625,0.0,3615.0,1959.0,239.7003394498733,15.980022629991552,7067.521686,0.6848020669711938,417408.0,384.0,415744.0,384.0,1175.5,24.275703125,36.464839216215566,3.10729,112.0,10.9375,3219.9504166774195,10.328086143814414,0.0,1.1246707628463013,7.0,68106.0,1.0,0.0201067734375,0.0,3739.0,8010.001764500001,44.537785156249996,5.700836499999999,phase-coalesced-itemwise,7149.4487,8081.943644,7161.695451,8085.602511,3841.782322,"[6785.56613, 6813.664391]",6801.287958,"[7040.367077, 7092.043186]",7068.2758,8,eu_to_us,"[8038.47087, 8085.602511]","[8042.659534, 8085.602511]",0,0,0,0,2480,0,20
preswap-eu-load-v3-final,load,128,"[11966.043551, 13162.504599]","[12039.270756, 13162.504599]",eu_load,15,11186.232738,0.7570896951541182,6646.0,20.869890625,20.767986555801137,2.6713459999999998,16.116346710688553,0.0,1.38843115563364,528.0,676.103472,76.5,12397056.0,1.0,73.68611648046874,0.0,9535.0,6115.0,149.6619060004187,9.977460400027915,11889.760806999999,0.566658525862678,523904.0,3968.0,690176.0,5760.0,5269.5,25.4223984375,24.48779910916037,3.254067,116.0,11.328125,5548.465067528225,7.252670728744645,0.0,1.3477762127993227,7.0,69750.0,1.0,0.021047507812499998,0.0,9335.0,12828.920836000001,46.349062499999995,5.9326799999999995,reference-itemwise,12077.234833,13027.715374,13162.504599,14070.589272,6263.234888,"[11306.592102, 11514.574422]",11387.073738,"[11777.832866, 12222.800485]",11905.312493,8,eu_to_us,"[12901.310916, 14070.589272]","[12973.694251, 14070.589272]",0,0,0,0,2480,0,20
preswap-eu-load-v3-final,load,1024,"[52805.455847, 53069.880308]","[52989.923973, 53069.880308]",eu_load,15,52280.67403,0.574312388091991,22037.5,19.5342236328125,33.08752122278412,20.003045,32.31544151287714,0.004123372116635942,0.9838915012753717,4285.5,7645.9580005,88.5,359311360.0,1.0,203.46781652685547,0.0,31448.0,17746.5,253.91080586476846,16.92738705765123,52648.3620535,0.29745232733810006,2491392.0,4096.0,1851392.0,3072.0,9354.0,20.074497070312503,33.686695853260034,20.556285000000003,941.0,91.89453125,27506.223252395095,9.623936877240011,0.0,0.9787032163237264,7.0,103702.0,1.0,0.017068195800781248,0.0,32465.5,60493.69569,39.6084296875,40.559032,batch-joint-presigning-batch-verification,53041.79893,60892.287427,53069.880308,60965.208085,28247.805694,"[50052.804486, 50253.85292]",50161.630569,"[52051.354352, 52249.021062]",52176.872784,8,eu_to_us,"[60637.223568, 60965.208085]","[60802.450917, 60965.208085]",0,0,0,0,20400,0,20
preswap-eu-load-v3-final,load,1024,"[54578.095672, 54847.832028]","[54635.209754, 54847.832028]",eu_load,15,54056.415689,0.5409465864417649,20094.5,21.368474609375,35.14367979600681,21.881318,32.64736530751128,0.00402179818660857,0.918810988601936,4321.0,7606.966928,94.5,362444800.0,1.0,230.8447141845703,0.0,29396.5,15776.5,246.84226078810156,16.456150719206768,54387.0497985,0.30379873787310024,2356224.0,3072.0,1851392.0,3072.0,9378.0,23.6356025390625,38.554698275788546,24.202857,949.0,92.67578125,28513.341497853922,10.825324305339361,0.0,0.9145848667934398,7.0,103726.0,1.0,0.013371902832031251,0.0,30417.0,62225.974633499995,44.99005908203125,46.069820500000006,batch-joint-presigning-itemwise,54661.008242,62470.015216,54847.832028,62651.967925,29271.168295,"[51719.238113, 51911.76999]",51829.200487,"[53789.847125, 53992.957158]",53893.091814,8,eu_to_us,"[62431.226974, 62651.967925]","[62434.361413, 62651.967925]",0,0,0,0,20400,0,20
preswap-eu-load-v3-final,load,1024,"[52740.327838, 52963.338588]","[52860.149505, 52963.338588]",eu_load,15,52180.131053,0.8993441320476885,22047.0,19.50336376953125,33.09068957011229,19.9714445,32.31642422805769,0.004145077976596946,1.3096759656588013,4312.5,7600.859397,90.5,363890688.0,1.0,222.1629437729492,0.0,31446.0,17738.0,253.91812190775724,16.927874793850485,52662.955170500005,0.3006337630673916,3474432.0,4096.0,3325952.0,3072.0,9353.5,20.02638818359375,33.66237784762187,20.5070215,941.0,91.89453125,27462.096970137252,9.601958861206711,0.0,1.3007835606924094,7.5,105078.0,1.0,0.010215280273437499,0.0,32467.5,60491.951897499996,39.57308447265625,40.522838500000006,phase-coalesced-batch-verification,52940.798195,60742.324571,52963.338588,60749.555493,28202.471987,"[50006.419705, 50171.201767]",50083.442101,"[52038.987628, 52236.277693]",52137.380047,8,eu_to_us,"[60621.625823, 60749.555493]","[60667.009658, 60749.555493]",0,0,0,0,20400,0,20
preswap-eu-load-v3-final,load,1024,"[54614.315598, 54871.984246]","[54706.411156, 54871.984246]",eu_load,15,54079.048955,0.8592633742337598,20046.0,21.343215820312498,35.168155610231324,21.855452999999997,32.64831892361494,0.004015903079410318,1.2383520433169697,4316.5,7635.7569920000005,95.0,355901440.0,1.0,236.62691108642576,0.0,29384.5,15749.0,247.52171250396367,16.501447500264245,54228.1130575,0.30964167937675396,3339264.0,3072.0,3325952.0,3072.0,9384.0,23.642955078125,38.55975976272241,24.210386,947.0,92.48046875,28402.586002570097,10.807234134140467,0.0,1.2307492836862703,7.0,105094.0,1.0,0.0186408486328125,0.0,30410.0,62055.162295,44.98204931640625,46.061618499999994,phase-coalesced-itemwise,54731.000584,62556.551124,54871.984246,62698.866379,29156.919531,"[51644.286829, 51883.544795]",51743.452679,"[53712.924223, 53953.883376]",53811.294149,8,eu_to_us,"[62487.132469, 62698.866379]","[62496.186459, 62698.866379]",0,0,0,0,20400,0,20
